time,HEADWATER,TAILWATER,GAGE_1
361.7236951387,-1413.7,-996.29,2878.2
361.7236951391,-1413.7,-996.29,2878.2
361.7236951392,-1413.7,-996.29,2878.2
361.7236951393,-1413.7,-996.29,2878.2
361.7236951394,-1413.7,-996.29,2878.2
361.7236951395,-1413.7,-996.29,2878.2
361.7236951396,-1413.7,-996.29,2878.2
361.7236951398,-1413.7,-996.29,2878.2
361.7236951399,-1413.7,-996.29,2878.2
361.7236951400,-1413.7,-996.29,2878.2
361.7236951401,-1413.7,-996.29,2878.2
361.7236951402,-1413.7,-996.29,2878.2
361.7236951403,-1413.7,-996.29,2878.2
361.7236951405,-1413.7,-996.29,2878.2
361.7236951406,-1413.7,-996.29,2878.2
361.7236951408,-1413.7,-996.29,2878.2
361.7236951412,-1413.7,-996.29,2878.2
361.7236951414,-1413.7,-996.29,2878.2
361.7236951415,-1413.7,-996.29,2878.2
361.7236951416,-1413.7,-996.29,2878.2
361.7236951417,-1413.7,-996.29,2878.2
361.7236951419,-1413.7,-996.29,2878.2
361.7236951420,-1413.7,-996.29,2878.2
361.7236951422,-1413.7,-996.29,2878.2
361.7236951423,-1413.7,-996.29,2878.2
361.7236951425,-1413.7,-996.29,2878.2
361.7236951426,-1413.7,-996.29,2878.2
361.7236951428,-1413.7,-996.29,2878.2
361.7236951429,-1413.7,-996.29,2878.2
361.7236951431,-1413.7,-996.29,2878.2
361.7236951435,-1413.7,-996.29,2878.2
361.7236951437,-1413.7,-996.29,2878.2
361.7236951441,-1413.7,-996.29,2878.2
361.7236951443,-1413.7,-996.29,2878.2
361.7236951447,-1413.7,-996.29,2878.2
361.7236951449,-1413.7,-996.29,2878.2
361.7236951453,-1413.7,-996.29,2878.2
361.7236951455,-1413.7,-996.29,2878.2
361.7236951458,-1413.7,-996.29,2878.2
361.7236951460,-1413.7,-996.29,2878.2
361.7236951461,-1413.7,-996.29,2878.2
361.7236951463,-1413.7,-996.29,2878.2
361.7236951467,-1413.7,-996.29,2878.2
361.7236951469,-1413.7,-996.29,2878.2
361.7236951473,-1413.7,-996.29,2878.2
361.7236951481,-1413.7,-996.29,2878.2
361.7236951484,-1413.7,-996.29,2878.2
361.7236951485,-1413.7,-996.29,2878.2
361.7236951486,-1413.7,-996.29,2878.2
361.7236951488,-1413.7,-996.29,2878.2
361.7236951489,-1413.7,-996.29,2878.2
361.7236951491,-1413.7,-996.29,2878.2
361.7236951495,-1413.7,-996.29,2878.2
361.7236951497,-1413.7,-996.29,2878.2
361.7236951501,-1413.7,-996.29,2878.2
361.7236951509,-1413.7,-996.29,2878.2
361.7236951513,-1413.7,-996.29,2878.2
361.7236951514,-1413.7,-996.29,2878.2
361.7236951516,-1413.7,-996.29,2878.2
361.7236951518,-1413.7,-996.29,2878.2
361.7236951520,-1413.7,-996.29,2878.2
361.7236951521,-1413.7,-996.29,2878.2
361.7236951523,-1413.7,-996.29,2878.2
361.7236951527,-1413.7,-996.29,2878.2
361.7236951529,-1413.7,-996.29,2878.2
361.7236951532,-1413.7,-996.29,2878.2
361.7236951534,-1413.7,-996.29,2878.2
361.7236951535,-1413.7,-996.29,2878.2
361.7236951536,-1413.7,-996.29,2878.2
361.7236951537,-1413.7,-996.29,2878.2
361.7236951539,-1413.7,-996.29,2878.2
361.7236951543,-1413.7,-996.29,2878.2
361.7236951545,-1413.7,-996.29,2878.2
361.7236951546,-1413.7,-996.29,2878.2
361.7236951548,-1413.7,-996.29,2878.2
361.7236951552,-1413.7,-996.29,2878.2
361.7236951554,-1413.7,-996.29,2878.2
361.7236951555,-1413.7,-996.29,2878.2
361.7236951556,-1413.7,-996.29,2878.2
361.7236951558,-1413.7,-996.29,2878.2
361.7236951559,-1413.7,-996.29,2878.2
361.7236951560,-1413.7,-996.29,2878.2
361.7236951562,-1413.7,-996.29,2878.2
361.7236951563,-1413.7,-996.29,2878.2
361.7236951565,-1413.7,-996.29,2878.2
361.7236951569,-1413.7,-996.29,2878.2
361.7236951577,-1413.7,-996.29,2878.2
361.7236951593,-1413.7,-996.29,2878.2
361.7236951625,-1413.7,-996.29,2878.2
361.7236951627,-1413.7,-996.29,2878.2
361.7236951632,-1413.7,-996.29,2878.2
361.7236951643,-1413.7,-996.29,2878.2
361.7236951663,-1413.7,-996.29,2878.2
361.7236951671,-1413.7,-996.29,2878.2
361.7236951675,-1413.7,-996.29,2878.2
361.7236951681,-1413.7,-996.29,2878.2
361.7236951684,-1413.7,-996.29,2878.2
361.7236951689,-1413.7,-996.29,2878.2
361.7236951691,-1413.7,-996.29,2878.2
361.7236951692,-1413.7,-996.29,2878.2
361.7236951693,-1413.7,-996.29,2878.2
361.7236951694,-1413.7,-996.29,2878.2
361.7236951696,-1413.7,-996.29,2878.2
361.7236951697,-1413.7,-996.29,2878.2
361.7236951698,-1413.7,-996.29,2878.2
361.7236951700,-1413.7,-996.29,2878.2
361.7236951704,-1413.7,-996.29,2878.2
361.7236951706,-1413.7,-996.29,2878.2
361.7236951707,-1413.7,-996.29,2878.2
361.7236951709,-1413.7,-996.29,2878.2
361.7236951710,-1413.7,-996.29,2878.2
361.7236951712,-1413.7,-996.29,2878.2
361.7236951716,-1413.7,-996.29,2878.2
361.7236951718,-1413.7,-996.29,2878.2
361.7236951719,-1413.7,-996.29,2878.2
361.7236951720,-1413.7,-996.29,2878.2
361.7236951721,-1413.7,-996.29,2878.2
361.7236951722,-1413.7,-996.29,2878.2
361.7236951723,-1413.7,-996.29,2878.2
361.7236951724,-1413.7,-996.29,2878.2
361.7236951725,-1413.7,-996.29,2878.2
361.7236951726,-1413.7,-996.29,2878.2
361.7236951727,-1413.7,-996.29,2878.2
361.7236951728,-1413.7,-996.29,2878.2
361.7236951729,-1413.7,-996.29,2878.2
361.7236951730,-1413.7,-996.29,2878.2
361.7236951732,-1413.7,-996.29,2878.2
361.7236951733,-1413.7,-996.29,2878.2
361.7236951734,-1413.7,-996.29,2878.2
361.7236951736,-1413.7,-996.29,2878.2
361.7236951740,-1413.7,-996.29,2878.2
361.7236951741,-1413.7,-996.29,2878.2
361.7236951742,-1413.7,-996.29,2878.2
361.7236951743,-1413.7,-996.29,2878.2
361.7236951745,-1413.7,-996.29,2878.2
361.7236951749,-1413.7,-996.29,2878.2
361.7236951751,-1413.7,-996.29,2878.2
361.7236951755,-1413.7,-996.29,2878.2
361.7236951757,-1413.7,-996.29,2878.2
361.7236951761,-1413.7,-996.29,2878.2
361.7236951763,-1413.7,-996.29,2878.2
361.7236951764,-1413.7,-996.29,2878.2
361.7236951765,-1413.7,-996.29,2878.2
361.7236951767,-1413.7,-996.29,2878.2
361.7236951768,-1413.7,-996.29,2878.2
361.7236951770,-1413.7,-996.29,2878.2
361.7236951771,-1413.7,-996.29,2878.2
361.7236951772,-1413.7,-996.29,2878.2
361.7236951773,-1413.7,-996.29,2878.2
361.7236951775,-1413.7,-996.29,2878.2
361.7236951776,-1413.7,-996.29,2878.2
361.7236951777,-1413.7,-996.29,2878.2
361.7236951778,-1413.7,-996.29,2878.2
361.7236951779,-1413.7,-996.29,2878.2
361.7236951781,-1413.7,-996.29,2878.2
361.7236951785,-1413.7,-996.29,2878.2
361.7236951787,-1413.7,-996.29,2878.2
361.7236951788,-1413.7,-996.29,2878.2
361.7236951789,-1413.7,-996.29,2878.2
361.7236951791,-1413.7,-996.29,2878.2
361.7236951792,-1413.7,-996.29,2878.2
361.7236951793,-1413.7,-996.29,2878.2
361.7236951794,-1413.7,-996.29,2878.2
361.7236951795,-1413.7,-996.29,2878.2
361.7236951796,-1413.7,-996.29,2878.2
361.7236951797,-1413.7,-996.29,2878.2
361.7236951799,-1413.7,-996.29,2878.2
361.7236951800,-1413.7,-996.29,2878.2
361.7236951802,-1413.7,-996.29,2878.2
361.7236951806,-1413.7,-996.29,2878.2
361.7236951808,-1413.7,-996.29,2878.2
361.7236951812,-1413.7,-996.29,2878.2
361.7236951814,-1413.7,-996.29,2878.2
361.7236951818,-1413.7,-996.29,2878.2
361.7236951820,-1413.7,-996.29,2878.2
361.7236951821,-1413.7,-996.29,2878.2
361.7236951823,-1413.7,-996.29,2878.2
361.7236951827,-1413.7,-996.29,2878.2
361.7236951829,-1413.7,-996.29,2878.2
361.7236951832,-1413.7,-996.29,2878.2
361.7236951838,-1413.7,-996.29,2878.2
361.7236951841,-1413.7,-996.29,2878.2
361.7236951842,-1413.7,-996.29,2878.2
361.7236951843,-1413.7,-996.29,2878.2
361.7236951844,-1413.7,-996.29,2878.2
361.7236951845,-1413.7,-996.29,2878.2
361.7236951846,-1413.7,-996.29,2878.2
361.7236951848,-1413.7,-996.29,2878.2
361.7236951849,-1413.7,-996.29,2878.2
361.7236951851,-1413.7,-996.29,2878.2
361.7236951852,-1413.7,-996.29,2878.2
361.7236951853,-1413.7,-996.29,2878.2
361.7236951854,-1413.7,-996.29,2878.2
361.7236951856,-1413.7,-996.29,2878.2
361.7236951860,-1413.7,-996.29,2878.2
361.7236951862,-1413.7,-996.29,2878.2
361.7236951863,-1413.7,-996.29,2878.2
361.7236951864,-1413.7,-996.29,2878.2
361.7236951865,-1413.7,-996.29,2878.2
361.7236951867,-1413.7,-996.29,2878.2
361.7236951868,-1413.7,-996.29,2878.2
361.7236951869,-1413.7,-996.29,2878.2
361.7236951871,-1413.7,-996.29,2878.2
361.7236951875,-1413.7,-996.29,2878.2
361.7236951877,-1413.7,-996.29,2878.2
361.7236951880,-1413.7,-996.29,2878.2
361.7236951886,-1413.7,-996.29,2878.2
361.7236951899,-1413.7,-996.29,2878.2
361.7236951900,-1413.7,-996.29,2878.2
361.7236951901,-1413.7,-996.29,2878.2
361.7236951902,-1413.7,-996.29,2878.2
361.7236951903,-1413.7,-996.29,2878.2
361.7236951904,-1413.7,-996.29,2878.2
361.7236951905,-1413.7,-996.29,2878.2
361.7236951907,-1413.7,-996.29,2878.2
361.7236951908,-1413.7,-996.29,2878.2
361.7236951909,-1413.7,-996.29,2878.2
361.7236951911,-1413.7,-996.29,2878.2
361.7236951915,-1413.7,-996.29,2878.2
361.7236951917,-1413.7,-996.29,2878.2
361.7236951918,-1413.7,-996.29,2878.2
361.7236951920,-1413.7,-996.29,2878.2
361.7236951924,-1413.7,-996.29,2878.2
361.7236951926,-1413.7,-996.29,2878.2
361.7236951930,-1413.7,-996.29,2878.2
361.7236951932,-1413.7,-996.29,2878.2
361.7236951933,-1413.7,-996.29,2878.2
361.7236951934,-1413.7,-996.29,2878.2
361.7236951935,-1413.7,-996.29,2878.2
361.7236951937,-1413.7,-996.29,2878.2
